country,country_code,year,reserves_excl_gold_usd,total_reserves_usd,gold_value_usd,gold_share_pct,gold_yoy_change_usd,gold_yoy_change_pct,gold_share_yoy_change,is_accumulating,accumulation_streak,gold_rank,usd_share_of_reserves_pct,usd_share_yoy_change,world_total_reserves_bn,world_gold_value_bn,us_gdp_bn,world_gdp_bn,us_gdp_share_pct,us_total_reserves_bn,us_reserves_excl_gold_bn,us_gold_value_bn,world_gold_share_pct,usd_share_drawdown_pct,gold_share_vs_world,accumulating_during_usd_decline,country_share_of_world_gold_pct,un_alignment_score,un_divergence_score,sanctions_score,sanctions_active,geo_bloc,geo_risk_score,geo_risk_tier,nlp_article_count,nlp_gold_positive,nlp_gold_negative,nlp_usd_positive,nlp_usd_negative,nlp_dedollar_mentions,nlp_sanctions_mentions,nlp_composite_signal,nlp_avg_sentiment_score,global_usd_article_count,global_usd_negative_pct,global_usd_positive_pct,global_usd_neutral_pct,global_usd_avg_score
Chad,TCD,2014,1075906114.58729,1075906114.58729,0.0,0.0,0.0,,0.0,0,0,115,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-8.63,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Chad,TCD,2015,368916823.816674,368916823.816674,0.0,0.0,0.0,,0.0,0,0,116,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.38,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Chad,TCD,2016,8184292.08845216,8184292.08845216,0.0,0.0,0.0,,0.0,0,0,113,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-9.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Chad,TCD,2017,8575237.41520014,8575237.41520014,0.0,0.0,0.0,,0.0,0,0,114,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.84,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Chad,TCD,2018,147750165.909777,147750165.909777,0.0,0.0,0.0,,0.0,0,0,113,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-9.82,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Chad,TCD,2019,310032032.850238,310032032.850238,0.0,0.0,0.0,,0.0,0,0,113,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-11.29,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Chad,TCD,2020,390675163.109219,390675163.109219,0.0,0.0,0.0,,0.0,0,0,111,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-12.92,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Chad,TCD,2021,211590754.917343,211590754.917343,0.0,0.0,0.0,,0.0,0,0,111,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-11.95,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Chad,TCD,2022,1013220923.95659,1013220923.95659,0.0,0.0,0.0,,0.0,0,0,112,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-12.93,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Chad,TCD,2023,1049788251.30153,1049788251.30153,0.0,0.0,0.0,,0.0,0,0,111,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-14.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Thailand,THA,2000,32015871090.0387,32665494240.0387,692187142.0,1.99,,,,0,0,32,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-9.72,0,0.2783,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
